block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016415929122033928,W105983977,text,"Theorem 1. For the EG with payoff function(1.1), the solution is as follows: Theoptimal stratgisare common tobot players and $\mathfrak { \alpha } ^ { * } \left( \mathbf { x } \right) { = } \beta ^ { * } \left( \mathbf { x } \right) { = } \mathbb { I } _ { [ 0 , \mathbf { a } ] } \left( \mathbf { x } \right)$ , where $\mathtt { I } _ { \mathtt { S } } ( \mathbf { x } )$ is the indicator function of the set S [0,1], and $\mathsf { a } { = } ( \sqrt { \mathsf { p } \overline { { \mathsf { p } } } } { - } \mathsf { \dot { p } } ) / ( 1 { - } 2 \mathsf { p } )$ : The value of the game is zero ",454,"[106, 701, 893, 782]",4779,2016415929122033914,
2016415929122033929,W105983977,text,"Theorem 2. For the bilateral-move EG with payoff function (1.2), the solution is as follows: Let $\tt a = ( \sqrt { p } \overrightarrow { p } - p ) / ( 1 - 2 p )$ , $b { = } ( 1 / 2 ) ( 1 + a )$ and $c = a / 2$ . The optimal strategies of the players are ",454,"[106, 785, 864, 846]",4780,2016415929122033914,
2016415929122033930,W105983977,equation,"$$
\mathfrak { a } ^ { \ast } \left( \mathbf { x } \right) = \mathbb { I } _ { \left[ 0 , \mathbf { a } \right] } \left( \mathbf { x } \right) , \beta ^ { \ast } \left( \mathbf { y } \right) = \mathbb { I } _ { \left[ 0 , \mathbf { b } \right] } \left( \mathbf { y } \right) , \gamma ^ { \ast } \left( \mathbf { y } \right) = \mathbb { I } _ { \left[ 0 , \mathbf { c } \right] } \left( \mathbf { y } \right) .
$$",454,"[126, 869, 640, 897]",4781,2016415929122033914,
2016415929122033931,W105983977,discarded,431 ,454,"[478, 62, 507, 75]",4782,2016415929122033914,
2016415929122033932,W105983977,text,The value of the game is $- ( 1 / 4 ) _ { \mathfrak { p } } ( 1 - \mathtt { a } ) ^ { 2 }$ : ,455,"[120, 86, 509, 104]",4783,2016415929122033914,
2016415929122033933,W105983977,text,"Theorem 3. For the SEG with payoff function(1.1) with x-y replaced by sgn $( { \bf x } { - } { \bf y } )$ , the solution is: The optimal strategies are common to both players and $\mathfrak { \alpha } ^ { * } \left( \mathbf { x } \right) = \beta ^ { * } \left( \mathbf { x } \right) = \mathtt { I } _ { [ 0 , \mathtt { p } ] } \left( \mathbf { x } \right)$ Thelh  . Theorem 4. For the SEG with payoff function(1.2) with $\tt x { - } \tt y$ replaced by sgn $( \mathbf { x } { - } \mathbf { y } )$ , the solution is as follows: Let $\mathtt { b } { = } \left( 1 / 2 \right) \left( 1 { + } \mathtt { p } \right)$ and $\mathtt { c } = \mathtt { p } / 2$ . Then the optimal strategies of the players are ",455,"[116, 107, 862, 230]",4784,2016415929122033914,
2016415929122033934,W105983977,equation,"$$
\begin{array} { r l } & { \alpha ^ { * } ( \mathbf { x } ) = \ \left\{ \begin{array} { l l } { \begin{array} { r l } { 1 , } & { \mathrm { i f ~ } 0 \leq \mathbf { x } < \mathbf { c } , } \\ { \mathrm { a r b i t r a r y ~ i n ~ } [ 0 , 1 ] , } & { \mathrm { b u t ~ s a t i s f y i n g ~ \mathcal { I } ^ b _ \alpha ~ \alpha ~ } \alpha ^ { * } ( \mathbf { x } ) \mathrm { d } \mathbf { x } = \mathbf { c } , \mathrm { i f ~ } \mathbf { \alpha } < \mathbf { x } < \mathbf { b } } \end{array} } \right.} \\ { \begin{array} { r l } { 0 , } & { \mathrm { i f ~ } \ b \ll \mathbf { z } 1 . } \end{array} } \\ { \begin{array} { r l } { \beta ^ { * } ( \mathbf { y } ) = \texttt { T } _ { [ 0 , \mathbf { b } ] } ( \mathbf { y } ) , \mathrm { a n d ~ } \ \gamma ^ { * } ( \mathbf { y } ) = \mathbb { I } _ { [ 0 , \mathbf { c } ] } ( \mathbf { y } ) . } \end{array} } \end{array}   \end{array}
$$",455,"[126, 240, 821, 329]",4785,2016415929122033914,
2016415929122033935,W105983977,text,The value of the game is . $- ( 1 / 2 ) _ { \mathfrak { p } } ( 1 - \mathfrak { p } )$ : ,455,"[120, 345, 501, 363]",4786,2016415929122033914,
2016415929122033936,W105983977,text,3.THREE-PERSON SEG AND ITS SOLUTION ,455,"[120, 408, 474, 425]",4787,2016415929122033914,
2016415929122033937,W105983977,text,"Finally we shall discuss the theree-person zero-sum simple exchange game (abreviated by SEG) as a natural extension of the two-person game model. The game proceeds as follows: At the biginning of a play three players I, II and III receive hands $\mathbf { x } , \mathbf { y } , \mathbf { z }$ , respectively, chosen at random and independently from a unit distribution in [0,1]. Then each player, looking at his hand privately, chooses either one of K and E. Choices by the players should be made simultaneously and independently. ",455,"[120, 450, 883, 593]",4788,2016415929122033914,
2016415929122033938,W105983977,text,"If only one player chooses E, an exchange of his hand with each one of the players who chose K occurs with probability $\mathtt { p } / 2$ , and no exchange among the three players occur with probability p. If two players choose E and the other chooses K, an exchange of hands within the players who chose E occurs. If all players choose E then the two possible exchange among the all three players occur with probability 1/2 each. After choices are made and the corresponding ""trade"" occurs, the hands, they get finally, are compared and a player with highest hand wins. ",455,"[120, 597, 866, 762]",4789,2016415929122033914,
2016415929122033939,W105983977,text,"Theorem 6. The solution to the three-person SEG is: Each chooses E if his hand is $a = \sqrt { p } / ( \sqrt { 2 } + \sqrt { p } )$ . The equilibrium values are O, 0, O. ",455,"[120, 765, 862, 804]",4790,2016415929122033914,
2016415929122033940,W105983977,text,4. REMARKS ,455,"[122, 850, 226, 866]",4791,2016415929122033914,
2016415929122033941,W105983977,discarded,432 ,455,"[480, 62, 511, 75]",4792,2016415929122033914,
2016415929122033942,W105983977,text,Three remarks are given. ,456,"[137, 88, 378, 102]",4793,2016415929122033914,
2016415929122033943,W105983977,title,References,456,"[141, 151, 245, 167]",4794,,1.0
2016415929122033944,W105983977,text,"Brams,S.J., Kilgour,D.M., and Davis,M.D.: Unraveling in games of sharing and exchange, to appear, ",456,"[141, 192, 860, 230]",4795,2016415929122033943,
2016415929122033945,W105983977,text,"Garnaev,A. Yu: On simple MIX game, Intern.J.Game Th.21(1992),237-247. ",456,"[137, 254, 831, 272]",4796,2016415929122033943,
2016415929122033946,W105983977,text,"Sakaguchi,M.: Information structures and perfect information in simple exchange games, to appear in Math. Japonica, 38(1993). ",456,"[141, 296, 846, 334]",4797,2016415929122033943,
2016415929122033947,W105983977,discarded,433 ,456,"[486, 62, 517, 75]",4798,2016415929122033943,
2016415929122033948,W105983977,title,Binomial Term Structure Models and the Forward Probability Measure: Algorithmic Model Specification and Simulation Results,457,"[160, 86, 837, 147]",4799,,1.0
2016415929122033949,W105983977,text,"Klaus Sandmann and Erik Schlögl University of Bonn, Department of Statistics, Adenauerallee 2442, 5300 Bonn, Federal Republic of Germany ",457,"[207, 163, 785, 214]",4800,2016415929122033948,
2016415929122033950,W105983977,title,Introduction,457,"[108, 235, 261, 256]",4801,,1.0
2016415929122033951,W105983977,text,"Following the seminal work by Ho and Lee (1986), many different approaches to modelling stochastic term structure movements have been proposed.1 In this paper we take the algorithmic view, focusing on the calculation of state prices in binomial term structure models. This permits us to consider a large class of such models in one general framework. ",457,"[108, 263, 891, 331]",4802,2016415929122033950,
2016415929122033952,W105983977,text,"It is the state prices, not the equivalent martingale measure, which determine the price of a contingent claim. Therefore, in our computer simulations, we concentrated on the interest rate distributions under the forward probability measure. We present the results of extensive simulations of the Ho/Lee and the Sandmann/Sondermann (1989/91) models as they pertain to these distributions and to the term structure movements these models imply. ",457,"[108, 332, 891, 415]",4803,2016415929122033950,
2016415929122033953,W105983977,title,Calculation of the state prices,457,"[108, 437, 474, 457]",4804,,1.0
2016415929122033954,W105983977,text,"Let us consider a path independent binomial spot rate model.² Let $( j , i )$ denote the index for the $_ i$ -th state in the $j$ -th period. Given the initial term structure defined by today's bond prices $\{ B _ { 0 } ( 1 ) ; B _ { 0 } ( 2 ) ; B _ { 0 } ( 3 ) ; \ldots \}$ , the no-arbitrage condition requires that the following relationships hold: ",457,"[108, 464, 891, 532]",4805,2016415929122033953,
2016415929122033955,W105983977,text,"1. Under the local expectations hypothesis,3 the state price $\pi _ { 1 , }$ . for each vertex in period 1 is equal to the discounted expected value of one dollar payable in the respective vertex, i.e. ",457,"[130, 542, 891, 591]",4806,2016415929122033953,
2016415929122033956,W105983977,equation,"$$
\pi _ { 1 , 0 } = \frac { 1 - p _ { 0 } } { 1 + r _ { 0 } } \qquad , \qquad \pi _ { 1 , 1 } = \frac { p _ { 0 } } { 1 + r _ { 0 } }
$$",457,"[365, 587, 681, 623]",4807,2016415929122033953,
2016415929122033957,W105983977,text,where $\pmb { r _ { 0 } }$ is the one-period interest rate (determined by $B _ { 0 } ( 1 ) )$ and ${ \pmb p _ { 0 } }$ is the probability of an upward movement of the term structure. ,457,"[151, 628, 889, 661]",4808,2016415929122033953,
2016415929122033958,W105983977,title,2. No arbitrage implies,457,"[133, 672, 336, 690]",4809,,1.0
2016415929122033959,W105983977,equation,"$$
B _ { 0 } ( 2 ) = \frac { 1 } { 1 + r _ { 1 , 1 } } \pi _ { 1 , 1 } + \frac { 1 } { 1 + r _ { 1 , 0 } } \pi _ { 1 , 0 }
$$",457,"[378, 685, 671, 723]",4810,2016415929122033958,
2016415929122033960,W105983977,text,"1Jensen and Nielsen (1992) survey a series of binomial term structure models; Heath, Jarrow and Morton (1992) extended the term structure literature to include models in continuous time. ",457,"[112, 733, 891, 761]",4811,2016415929122033958,
2016415929122033961,W105983977,discarded,434 ,457,"[478, 62, 509, 75]",4812,2016415929122033958,
2016415929122033962,W105983977,discarded,"lpeai ypoh heyeatins yh patib i e condition. See Cox, Ingersoll and Ross (1981). ",457,"[106, 846, 893, 875]",4813,2016415929122033958,
2016415929122033963,W105983977,discarded,"$\mathbf { \lambda _ { 2 } } _ { \mathbf { A } } ^ { \mathrm { { ^ { 2 } } } }$ generalization to include path dependent binomial models is self-evident. To do so would only complicate the notation unnecessarily, as the models discussed in this paper all assume path independency. Furthermore, path dependency can be introduced into the simulations discussed below only at considerable additional expense in computer time. This becomes necessary when one seeks to price path dependent contingent claims: Then the focus is on state prices $\pi _ { j , \eta ( j ) } , \eta ( j ) \in \{ 0 , 1 \} ^ { j }$ , conditioned on the entire path $\pmb { \eta } ( j )$ . ",457,"[108, 762, 893, 846]",4814,2016415929122033958,
2016415929122033964,W105983977,text,"because both sides of the equation yield the same payoff: The right side can be interpreted as a contingent claim which pays $1 / ( 1 + r _ { 1 , 1 } )$ in (1,1) and $1 / ( 1 + r _ { 1 , 0 } )$ in $( 1 , 0 )$ . This allows the holder of the contingent claim to invest his period 1 payoff at the then prevailing spot rate just so he receives a payoff of 1 in period 2. Alternatively, he could have bought a two-period zero bond of face value 1 in period 0. ",458,"[153, 85, 889, 172]",4815,2016415929122033958,
2016415929122033965,W105983977,text,"3.Analogously, we have for every period $j$ : ",458,"[128, 182, 507, 199]",4816,2016415929122033958,
2016415929122033966,W105983977,equation,"$$
B _ { 0 } ( j + 1 ) = \sum _ { i = 0 } ^ { j } \widehat { \pi } _ { j , i } \qquad \mathrm { w i t h } \qquad \widehat { \pi } _ { j , i } = \frac { \pi _ { j , i } } { 1 + r _ { j , i } }
$$",458,"[316, 208, 725, 251]",4817,2016415929122033958,
2016415929122033967,W105983977,text,"4. The state prices in any period are determined by the state prices in the previous period and the local expectations hypothesis, i.e. setting values outside the binomial tree to zero. ",458,"[128, 267, 889, 316]",4818,2016415929122033958,
2016415929122033968,W105983977,equation,"$$
\pi _ { j , i } = p _ { j - 1 , i - 1 } \cdot \widehat { \pi } _ { j - 1 , i - 1 } + \left( 1 - p _ { j - 1 , i } \right) \cdot \widehat { \pi } _ { j - 1 , i }
$$",458,"[334, 318, 708, 338]",4819,2016415929122033958,
2016415929122033969,W105983977,text,and must be such that their sum equals the price of the zero bond with the respective maturity. ,458,"[153, 342, 891, 377]",4820,2016415929122033958,
2016415929122033970,W105983977,text,"These relationships permit the calculation of state prices by a forward substitution method, which was in its essence first published by Jamshidian (1991). ",458,"[106, 387, 891, 422]",4821,2016415929122033958,
